Department,Subject,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,W,EW,Total
English,ENGL,ENGL 24,2096,HIOUREAS E C,6,0.0,2,2,1,0.0,0.0,0.0,2,1,14
English,ENGL,ENGL 26,2097,HASSMAN T,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
English,ENGL,ENGL 26,3175,HASSMAN T,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2
English,ENGL,ENGL 28,2098,KRUG J M,0.0,0.0,0.0,0.0,0.0,7,15,0.0,2,0.0,24
English,ENGL,ENGL 28,2099,LIVANIS L,0.0,0.0,0.0,0.0,0.0,8,3,0.0,10,0.0,21
English,ENGL,ENGL 28,2100,PEEPLES R A,0.0,0.0,0.0,0.0,0.0,16,6,0.0,3,0.0,25
English,ENGL,ENGL 28,2101,HIOUREAS E C,0.0,0.0,0.0,0.0,0.0,6,4,0.0,10,0.0,20
English,ENGL,ENGL 28,2102,HERBERT S,0.0,0.0,0.0,0.0,0.0,12,9,0.0,1,0.0,22
English,ENGL,ENGL 28,2104,NELSON LAUNA A,0.0,0.0,0.0,0.0,0.0,11,6,0.0,8,0.0,25
English,ENGL,ENGL 28,2105,DIXON M J,0.0,0.0,0.0,0.0,0.0,6,16,0.0,4,0.0,26
English,ENGL,ENGL 28,2106,SCHNITZLER A P,0.0,0.0,0.0,0.0,0.0,7,3,0.0,13,0.0,23
English,ENGL,ENGL 28,2107,LIVANIS L,0.0,0.0,0.0,0.0,0.0,12,3,0.0,9,0.0,24
English,ENGL,ENGL 28,2109,HIOUREAS E C,0.0,0.0,0.0,0.0,0.0,9,6,0.0,6,0.0,21
English,ENGL,ENGL 28,2110,HERBERT S,0.0,0.0,0.0,0.0,0.0,13,10,0.0,1,0.0,24
English,ENGL,ENGL 28,2111,GARNICA A M,0.0,0.0,0.0,0.0,0.0,9,5,0.0,7,0.0,21
English,ENGL,ENGL 28,2112,BARHAM A C,0.0,0.0,0.0,0.0,0.0,13,4,0.0,8,0.0,25
English,ENGL,ENGL 28,2113,BARHAM A C,0.0,0.0,0.0,0.0,0.0,10,9,0.0,4,0.0,23
English,ENGL,ENGL 28,2116,JAMES K R,0.0,0.0,0.0,0.0,0.0,7,8,0.0,10,0.0,25
English,ENGL,ENGL 28,2117,ESPINOSA A A,0.0,0.0,0.0,0.0,0.0,8,5,0.0,7,0.0,20
English,ENGL,ENGL 28,2118,ESPINOSA A A,0.0,0.0,0.0,0.0,0.0,5,12,0.0,4,0.0,21
English,ENGL,ENGL 28,2120,WEATHERFORD K C,0.0,0.0,0.0,0.0,0.0,14,6,0.0,3,0.0,23
English,ENGL,ENGL 28,2121,WEATHERFORD K C,0.0,0.0,0.0,0.0,0.0,14,5,0.0,5,0.0,24
English,ENGL,ENGL 28,2122,WEATHERFORD K C,0.0,0.0,0.0,0.0,0.0,14,4,0.0,4,0.0,22
English,ENGL,ENGL 28,2123,JAMES K R,0.0,0.0,0.0,0.0,0.0,13,3,0.0,3,0.0,19
English,ENGL,ENGL 28,2124,GARCIA M S,0.0,0.0,0.0,0.0,0.0,16,6,0.0,1,0.0,23
English,ENGL,ENGL 28,3324,GARNICA A M,0.0,0.0,0.0,0.0,0.0,9,9,0.0,7,0.0,25
English,ENGL,ENGL 28,3336,HAMADA M J,0.0,0.0,0.0,0.0,0.0,6,1,0.0,7,0.0,14
English,ENGL,ENGL 28,2114,DOUCET W J,0.0,0.0,0.0,0.0,0.0,15,1,4,3,0.0,23
English,ENGL,ENGL 28,2115,DOUCET W J,0.0,0.0,0.0,0.0,0.0,8,4,4,7,0.0,23
English,ENGL,ENGL 28,2119,BLACKWELL N,0.0,0.0,0.0,0.0,0.0,1,7,7,10,0.0,25
English,ENGL,ENGL 30A,2125,PADILLA M R,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,22
English,ENGL,ENGL 30A,2126,KEMPER D E,17,2,3,2,1,0.0,0.0,0.0,4,0.0,29
English,ENGL,ENGL 30A,4089,PADILLA M R,8,0.0,0.0,0.0,0.0,1,0.0,0.0,7,0.0,16
English,ENGL,ENGL 30B,2127,PADILLA M R,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7
English,ENGL,ENGL 30B,4090,ARIEFF D E,3,2,1,0.0,5,0.0,0.0,0.0,4,0.0,15
English,ENGL,ENGL 30B,4091,PADILLA M R,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
English,ENGL,ENGL 31,2128,CAGGIANO S E,3,4,4,0.0,4,0.0,1,0.0,4,0.0,20
English,ENGL,ENGL 34,2129,ROBINSON B,14,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,17
English,ENGL,ENGL 41,2130,DAVISON  IV G S,17,1,4,0.0,4,1,0.0,0.0,2,0.0,29
English,ENGL,ENGL 49,2131,VISHWANADHA H,1,3,3,1,5,1,1,0.0,8,1,24
English,ENGL,ENGL 50,2132,HIOUREAS E C,14,6,3,2,2,0.0,0.0,0.0,3,0.0,30
English,ENGL,ENGL 52,2133,DEL GEORGE D K,5,2,0.0,1,1,0.0,0.0,0.0,0.0,0.0,9
English,ENGL,ENGL 61,2134,CRAMER T R,16,4,0.0,0.0,3,0.0,1,0.0,1,0.0,25
English,ENGL,ENGL 300,5002,HERBERT S,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
English,HUM,HUM 26,2363,HASSMAN T,17,4,0.0,0.0,2,0.0,1,0.0,3,0.0,27
English,HUM,HUM 26,3176,HASSMAN T,16,3,4,0.0,2,0.0,1,0.0,3,0.0,29
English,REL ST,REL ST 52,3044,DEL GEORGE D K,13,4,0.0,0.0,2,1,0.0,0.0,0.0,0.0,20
ESL,ESL,ESL 10G,2147,KOENIG GOLOMBEK L K,7,3,8,1,1,0.0,0.0,0.0,2,0.0,22
ESL,ESL,ESL 10G,2148,MARASCO J A,5,3,12,0.0,0.0,0.0,0.0,0.0,1,0.0,21
ESL,ESL,ESL 10W,2149,ALLIE S M,8,3,4,3,1,0.0,0.0,0.0,1,0.0,20
ESL,ESL,ESL 10W,4093,STIVENER M,7,5,6,0.0,1,0.0,0.0,0.0,1,0.0,20
ESL,ESL,ESL 11A,2150,MARASCO J A,5,7,4,2,4,1,2,0.0,1,0.0,26
ESL,ESL,ESL 11A,2151,KAHN A B,5,10,3,1,3,2,0.0,0.0,0.0,0.0,24
ESL,ESL,ESL 11A,2152,GRAZIADEI K N,3,10,4,1,1,0.0,0.0,0.0,1,0.0,20
ESL,ESL,ESL 11A,4094,KIM E,5,4,4,0.0,1,1,1,0.0,4,0.0,20
ESL,ESL,ESL 14B,2153,SPECTOR A L,9,3,0.0,0.0,0.0,1,1,0.0,3,0.0,17
ESL,ESL,ESL 15,2154,BOSTWICK L H,18,4,1,0.0,4,0.0,0.0,0.0,3,0.0,30
ESL,ESL,ESL 16A,2155,STIVENER M,6,2,1,1,4,0.0,0.0,0.0,8,0.0,22
ESL,ESL,ESL 16B,2156,KUNIMOTO T A,7,2,0.0,2,2,1,0.0,0.0,8,0.0,22
ESL,ESL,ESL 16C,2157,HOLMES W J,5,3,1,1,3,0.0,0.0,0.0,6,0.0,19
ESL,ESL,ESL 19A,2158,IBARAKI A T,6,3,7,1,2,0.0,1,0.0,3,0.0,23
ESL,ESL,ESL 19A,2160,IBARAKI A T,7,6,7,1,1,2,0.0,0.0,0.0,0.0,24
ESL,ESL,ESL 19A,2161,GRAZIADEI K N,8,5,2,1,1,4,0.0,0.0,1,0.0,22
ESL,ESL,ESL 19A,2162,GRAZIADEI K N,10,1,6,0.0,1,2,2,0.0,2,0.0,24
ESL,ESL,ESL 19A,4095,YENSER S J,6,4,6,0.0,0.0,1,0.0,0.0,1,0.0,18
ESL,ESL,ESL 19B,2164,KUNIMOTO T A,5,7,4,0.0,0.0,4,0.0,0.0,3,0.0,23
ESL,ESL,ESL 19B,2165,LEVEQUE V F,8,5,3,0.0,0.0,5,1,0.0,1,0.0,23
ESL,ESL,ESL 19B,2166,ALLIE S M,6,4,3,1,1,5,3,0.0,1,0.0,24
ESL,ESL,ESL 19B,2167,LEVEQUE V F,8,12,0.0,1,0.0,4,0.0,0.0,1,0.0,26
ESL,ESL,ESL 19B,2168,KAHN A B,4,4,4,0.0,2,1,3,0.0,2,0.0,20
ESL,ESL,ESL 19B,2169,ALLIE S M,4,2,7,4,2,0.0,2,0.0,0.0,0.0,21
ESL,ESL,ESL 19B,4096,KIM E,3,6,3,3,0.0,2,1,0.0,2,0.0,20
ESL,ESL,ESL 20A,2170,IBARAKI A T,10,6,0.0,1,0.0,0.0,0.0,0.0,2,0.0,19
ESL,ESL,ESL 28,2171,IBARAKI A T,10,1,2,0.0,0.0,0.0,0.0,0.0,1,0.0,14
Health Science,HEALTH,HEALTH 61,2300,MAYORGA A,8,7,2,0.0,3,0.0,0.0,0.0,9,0.0,29
Health Science,HEALTH,HEALTH 61,3254,YAMADA P,11,10,2,2,4,0.0,1,0.0,5,0.0,35
Health Science,NURSNG,NURSNG 1,2756,ISLAS V I,2,19,15,1,1,0.0,0.0,0.0,1,0.0,39
Health Science,NURSNG,NURSNG 1L,2757,WILLIAMS C D,0.0,0.0,0.0,0.0,0.0,7,1,0.0,1,0.0,9
Health Science,NURSNG,NURSNG 1L,2758,ALVARADO R,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 1L,2759,ISLAS V I,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 1L,2760,MAYORGA A,0.0,0.0,0.0,0.0,0.0,9,1,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 2,2761,FLORES B B,1,8,23,6,1,0.0,0.0,0.0,0.0,0.0,39
Health Science,NURSNG,NURSNG 2L,2762,ALVARADO R,0.0,0.0,0.0,0.0,0.0,8,2,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 2L,2763,MARGOLES A S,0.0,0.0,0.0,0.0,0.0,8,1,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 2L,2764,ISLAS V I,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 2L,2765,MAYORGA A,0.0,0.0,0.0,0.0,0.0,6,4,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 3,2766,MORRISON S,2,22,5,1,0.0,0.0,0.0,0.0,0.0,0.0,30
Health Science,NURSNG,NURSNG 3L,2767,OBIESHI B,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 3L,2768,MORRISON S,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 3L,2769,MARGOLES A S,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 3L,2770,YAMADA P,0.0,0.0,0.0,0.0,0.0,5,1,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 4,2771,UDEOZOR VA,6,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
Health Science,NURSNG,NURSNG 4L,2772,HAWK E Y,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 4L,2773,UDEOZOR VA,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 4L,2774,NARVASA S,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 4L,2775,PEREZ W A,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 5,2776,UDEOZOR VA,1,16,14,2,0.0,0.0,0.0,0.0,1,0.0,34
Health Science,NURSNG,NURSNG 5L,2777,JOSE JI,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 5L,2778,UDEOZOR VA,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,1,0.0,10
Health Science,NURSNG,NURSNG 5L,2779,KAMAKIA D,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 5L,2780,DIAZ C Y,0.0,0.0,0.0,0.0,0.0,7,2,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 6,2781,MORRISON S,1,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
Health Science,NURSNG,NURSNG 6,2782,MORRISON S,5,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Health Science,NURSNG,NURSNG 6L,2783,SMITH D L,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 6L,2784,SMITH TR,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4
Health Science,NURSNG,NURSNG 6L,2785,ANANDA P,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 6L,2786,SMITH D L,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 6L,3343,SMITH TR,0.0,0.0,0.0,0.0,0.0,4,2,0.0,1,0.0,7
Health Science,NURSNG,NURSNG 6L,3344,ANANDA P,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Health Science,NURSNG,NURSNG 7,2787,YAMADA P,0.0,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Health Science,NURSNG,NURSNG 7,2788,YAMADA P,1,7,9,0.0,0.0,0.0,0.0,0.0,1,0.0,18
Health Science,NURSNG,NURSNG 7L,2789,YAMADA P,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 7L,2790,BELISARIO K A,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 7L,2791,YAMADA P,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,1,0.0,8
Health Science,NURSNG,NURSNG 7L,2792,BELISARIO K A,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 7L,3273,BELISARIO K A,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 8,3180,FLORES B B,0.0,16,22,2,1,0.0,0.0,0.0,0.0,0.0,41
Health Science,NURSNG,NURSNG 8L,3181,POY T,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 8L,3182,FLORES B B,0.0,0.0,0.0,0.0,0.0,6,2,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 8L,3183,NUNEZ M G,0.0,0.0,0.0,0.0,0.0,6,1,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 8L,3184,HOFTEIG J K,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 8L,3185,ELSAYED N,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 9,3186,FLORES B B,7,18,11,0.0,0.0,0.0,0.0,2,0.0,0.0,38
Health Science,NURSNG,NURSNG 9L,3188,ROBINSON-JOSHWA S M,0.0,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,12
Health Science,NURSNG,NURSNG 9L,3189,POY T,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12
Health Science,NURSNG,NURSNG 9L,3187,FLORES B B,0.0,0.0,0.0,0.0,0.0,13,0.0,1,0.0,0.0,14
Health Science,NURSNG,NURSNG 17,2793,MORRISON S,6,8,4,2,1,0.0,0.0,0.0,9,0.0,30
Health Science,NURSNG,NURSNG 17,2794,MORRISON S,16,14,3,0.0,2,0.0,0.0,0.0,6,0.0,41
Health Science,NURSNG,NURSNG 36,2795,POY T,6,10,5,1,3,0.0,1,0.0,6,0.0,32
Health Science,NURSNG,NURSNG 36,2796,ISLAS V I,8,7,5,3,1,0.0,0.0,0.0,6,0.0,30
Health Science,NURSNG,NURSNG 36,3199,YAMADA P,5,11,2,0.0,5,0.0,0.0,0.0,5,0.0,28
Health Science,RC,RC 6,3035,SANTANA S A,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Health Science,RC,RC 6L,3038,COREA A,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Health Science,RC,RC 6L,3039,ACEVEDO J O,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Health Science,RC,RC 6L,3040,BALONKITA J,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Health Science,RC,RC 7,3036,SANTANA S A,1,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Health Science,RC,RC 7L,3041,COREA A,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Health Science,RC,RC 7L,3042,ACEVEDO J O,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Health Science,RC,RC 7L,3043,BALONKITA J,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Health Science,RC,RC 8,3037,SANTANA S A,3,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Health Science,RC,RC 14,3257,MENCHACA-PEREZ V,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Health Science,RC,RC 14L,3262,ACEVEDO J O,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 14L,3263,BALONKITA J,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 14L,3264,AVIDAN A,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 15,3261,MENCHACA-PEREZ V,5,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Health Science,RC,RC 15L,3265,COREA A,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 15L,3266,ACEVEDO J O,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 15L,3267,AVIDAN A,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 16,3258,ACEVEDO J O,2,1,2,0.0,0.0,0.0,0.0,0.0,2,0.0,7
Health Science,RC,RC 16,3309,BALONKITA J,4,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6
Health Science,RC,RC 16,3310,AVIDAN A,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 17,3259,ROTHFELD A F,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Health Science,RC,RC 18,3260,SANTANA S A,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
History,ENVRN,ENVRN 14,2141,COWAN W,13,5,2,4,1,0.0,0.0,0.0,4,0.0,29
History,ENVRN,ENVRN 32,2143,FOUSER D C,14,3,1,1,4,0.0,2,0.0,4,0.0,29
History,ETH ST,ETH ST 1,2178,SERNA E,17,16,3,1,1,0.0,0.0,0.0,4,0.0,42
History,ETH ST,ETH ST 1,2179,LUMBRERAS J,15,8,5,1,4,0.0,0.0,0.0,7,0.0,40
History,ETH ST,ETH ST 1,2182,SERNA E,19,18,0.0,2,1,1,0.0,0.0,2,0.0,43
History,ETH ST,ETH ST 1,3275,LUMBRERAS J,25,8,3,0.0,5,0.0,0.0,0.0,4,0.0,45
History,ETH ST,ETH ST 1,2181,SHAW T,27,4,4,0.0,2,0.0,0.0,1,6,0.0,44
History,ETH ST,ETH ST 1,2180,SHAW T,18,9,5,0.0,2,0.0,0.0,4,1,0.0,39
History,HIST,HIST 1,2301,SIMON R,31,1,3,3,3,0.0,0.0,0.0,4,0.0,45
History,HIST,HIST 1,2302,BENNETT H M,27,1,0.0,0.0,1,0.0,0.0,0.0,3,0.0,32
History,HIST,HIST 1,2303,BENNETT H M,15,15,4,1,3,1,1,0.0,6,0.0,46
History,HIST,HIST 1,2305,BENNETT H M,7,10,5,0.0,9,3,0.0,0.0,14,0.0,48
History,HIST,HIST 1,2306,KENT M L,36,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
History,HIST,HIST 1,2307,KENT M L,35,2,5,0.0,0.0,1,0.0,0.0,1,0.0,44
History,HIST,HIST 1,2308,VERLET M C,2,4,4,0.0,4,2,0.0,0.0,16,0.0,32
History,HIST,HIST 1,2309,BYRNE D,14,7,1,0.0,8,0.0,1,0.0,6,0.0,37
History,HIST,HIST 1,3305,STILES C L,26,7,2,0.0,1,0.0,0.0,0.0,7,0.0,43
History,HIST,HIST 1,2304,BENNETT H M,16,12,1,0.0,6,1,0.0,1,7,0.0,44
History,HIST,HIST 2,2310,BYRNE D,5,6,9,0.0,4,0.0,0.0,0.0,0.0,0.0,24
History,HIST,HIST 2,2312,STILES C L,26,3,6,1,3,0.0,0.0,0.0,3,0.0,42
History,HIST,HIST 2,2313,STILES C L,26,4,3,2,0.0,0.0,0.0,0.0,7,0.0,42
History,HIST,HIST 2,2314,STILES C L,24,4,4,2,1,0.0,0.0,0.0,6,0.0,41
History,HIST,HIST 2,3304,VERLET M C,7,4,6,2,2,1,1,0.0,14,0.0,37
History,HIST,HIST 2,2311,SIMON R,26,4,5,3,6,0.0,0.0,1,0.0,0.0,45
History,HIST,HIST 4,2317,STILES C L,16,5,1,2,2,0.0,0.0,0.0,6,0.0,32
History,HIST,HIST 5,2318,GARCIA R M,10,2,4,0.0,4,0.0,1,0.0,5,0.0,26
History,HIST,HIST 10,2319,CRUZ J S,10,4,5,3,2,2,0.0,0.0,9,0.0,35
History,HIST,HIST 10,2320,MAYNC T M,16,10,4,0.0,8,2,1,0.0,2,0.0,43
History,HIST,HIST 10,2321,COWAN W,17,9,10,2,0.0,0.0,1,0.0,4,0.0,43
History,HIST,HIST 10,2322,MAYNC T M,15,8,5,2,7,0.0,3,0.0,4,0.0,44
History,HIST,HIST 10,2323,MAYNC T M,9,11,2,0.0,12,2,0.0,0.0,1,0.0,37
History,HIST,HIST 10,2324,CRUZ J S,18,7,2,4,2,0.0,1,0.0,4,0.0,38
History,HIST,HIST 10,2325,SKRIABIN G,37,3,2,0.0,0.0,0.0,0.0,0.0,2,0.0,44
History,HIST,HIST 10,2326,SKRIABIN G,36,5,0.0,0.0,1,0.0,0.0,0.0,1,0.0,43
History,HIST,HIST 10,2327,AMERIAN-DONNELL S M,8,17,5,0.0,2,1,1,0.0,13,0.0,47
History,HIST,HIST 10,4126,SLAUGHTER M A,13,5,2,0.0,8,0.0,1,0.0,7,0.0,36
History,HIST,HIST 10,2328,AMERIAN-DONNELL S M,11,16,9,0.0,1,1,1,1,6,0.0,46
History,HIST,HIST 11,2331,MORENO M,11,1,4,4,5,0.0,0.0,0.0,2,0.0,27
History,HIST,HIST 11,2332,AMERIAN-DONNELL S M,17,8,9,0.0,4,0.0,1,0.0,4,0.0,43
History,HIST,HIST 11,2333,GOLDER L,16,9,3,3,5,1,0.0,0.0,5,0.0,42
History,HIST,HIST 11,2334,VANBENSCHOTEN W D,9,3,6,4,4,1,0.0,0.0,6,0.0,33
History,HIST,HIST 11,2335,GOLDER L,23,4,4,0.0,2,0.0,0.0,0.0,7,0.0,40
History,HIST,HIST 11,2336,VANBENSCHOTEN W D,5,7,3,4,3,0.0,0.0,0.0,7,0.0,29
History,HIST,HIST 11,2338,MCMILLEN R,31,2,6,1,4,0.0,1,0.0,1,0.0,46
History,HIST,HIST 11,3238,MORENO M,13,8,3,3,3,0.0,0.0,0.0,3,0.0,33
History,HIST,HIST 11,2337,MCMILLEN R,31,8,3,2,0.0,0.0,0.0,2,0.0,0.0,46
History,HIST,HIST 12,2341,CHI J S,24,8,1,1,7,0.0,0.0,0.0,4,0.0,45
History,HIST,HIST 12,2342,BOLELLI D,12,11,9,0.0,3,1,0.0,0.0,5,0.0,41
History,HIST,HIST 12,2343,MANOFF R J,30,5,3,1,2,3,0.0,0.0,1,0.0,45
History,HIST,HIST 12,2344,LYNCH S H,21,7,6,1,3,1,0.0,0.0,4,0.0,43
History,HIST,HIST 12,2345,LYNCH S H,17,8,5,1,3,1,0.0,0.0,6,0.0,41
History,HIST,HIST 12,2346,MANOFF R J,31,9,4,0.0,0.0,0.0,0.0,0.0,2,0.0,46
History,HIST,HIST 12,3239,LYNCH S H,12,8,10,3,4,0.0,1,0.0,6,0.0,44
History,HIST,HIST 14,2347,COWAN W,11,1,2,0.0,0.0,1,1,0.0,2,0.0,18
History,HIST,HIST 16,2351,LUMBRERAS J,18,7,2,0.0,2,0.0,0.0,0.0,9,0.0,38
History,HIST,HIST 20,2352,VANBENSCHOTEN W D,5,1,3,0.0,3,0.0,1,0.0,8,0.0,21
History,HIST,HIST 22,2353,YEGANEHSHAKIB R,41,0.0,1,0.0,1,0.0,0.0,0.0,3,0.0,46
History,HIST,HIST 28,2354,BENNETT H M,12,10,2,0.0,11,0.0,0.0,0.0,5,0.0,40
History,HIST,HIST 32,2355,FOUSER D C,4,1,0.0,1,5,0.0,1,0.0,3,0.0,15
History,HIST,HIST 33,2356,GARCIA R M,17,8,2,1,5,2,0.0,0.0,6,0.0,41
History,HIST,HIST 34,2357,YEGANEHSHAKIB R,33,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
History,HIST,HIST 41,2358,BOLELLI D,16,11,5,0.0,0.0,1,0.0,0.0,12,0.0,45
History,HIST,HIST 42,2359,MORENO M,11,2,0.0,4,3,0.0,0.0,0.0,1,0.0,21
History,HIST,HIST 53,2360,BOLELLI D,12,7,2,0.0,4,1,0.0,0.0,14,0.0,40
Athletics and Kinesiology,HEALTH,HEALTH 10,2293,STRONG L M,12,2,3,1,1,0.0,1,0.0,12,0.0,32
Athletics and Kinesiology,HEALTH,HEALTH 10,2294,ESKRIDGE B M,33,4,4,1,3,0.0,0.0,0.0,0.0,0.0,45
Athletics and Kinesiology,HEALTH,HEALTH 10,2295,HANK M E,6,3,3,0.0,6,0.0,0.0,0.0,6,0.0,24
Athletics and Kinesiology,HEALTH,HEALTH 10,2296,HANK M E,30,6,2,0.0,2,0.0,0.0,0.0,2,0.0,42
Athletics and Kinesiology,HEALTH,HEALTH 10,2297,HANK M E,22,6,2,1,5,2,1,0.0,3,0.0,42
Athletics and Kinesiology,HEALTH,HEALTH 10,2298,STRONG L M,17,8,4,2,2,1,0.0,0.0,6,0.0,40
Athletics and Kinesiology,HEALTH,HEALTH 10,3396,KAUFMAN D,4,3,3,2,6,0.0,0.0,0.0,0.0,0.0,18
Athletics and Kinesiology,HEALTH,HEALTH 10,2292,STRONG L M,8,15,1,2,0.0,0.0,0.0,3,10,0.0,39
Athletics and Kinesiology,HEALTH,HEALTH 11,2299,SHIMA T H,23,2,0.0,1,2,0.0,0.0,0.0,12,0.0,40
Athletics and Kinesiology,KIN PE,KIN PE 2,2400,METZLER K A,26,5,0.0,0.0,5,1,0.0,0.0,4,0.0,41
Athletics and Kinesiology,KIN PE,KIN PE 3,2401,METZLER K A,19,12,3,1,3,0.0,0.0,0.0,2,0.0,40
Athletics and Kinesiology,KIN PE,KIN PE 4,2402,METZLER K A,27,4,3,0.0,4,0.0,0.0,0.0,2,0.0,40
